hQbeB0YXLhs,Fenty Beauty Pro Filt'r Foundation Review|| Nyma Tang #thedarkestshade,Nyma Tang,26,Nyma Tang|the darkest shade|contour for dark skin|dark skin|darkest foundation|highlighting and contour for dark skin|nyma|Fenty Beauty|Fenty Beauty the darkest shade|Fenty Beauty 490|490|Fenty Beauty Pro Filter Foundation Review|| Nyma Tang #thedarkestshade|Rihanna|Rihanna Fenty Beauty|Rihanna Makeup|Rihanna Makeup line|Fenty Beauty Launch|Trophy Wife,1936893,74587,1060,6558,https://i.ytimg.com/vi/hQbeB0YXLhs/default.jpg,13.09
ktl2mLsSq4o,Essential Phone Drop Test - TITANIUM and CERAMIC vs. GRAVITY!,JerryRigEverything,26,Essential Phone Drop Test|Essential Phone|Drop test|Essential PH-1|ceramic drop test|Titanium Drop test|Ceramic phone|mobile device|android|andy rubin|pure android|best android phone|iphone 7|iphone 8,416462,20164,297,2597,https://i.ytimg.com/vi/ktl2mLsSq4o/default.jpg,13.09
MmAL1EOkLUo,SVU 9.11 Opener Dedication.wmv,DarthLucifer08,24,Law|and|Order|SVU|9-11|dedication|opening|911|9/11|2001|september|terrorist,19431,87,2,10,https://i.ytimg.com/vi/MmAL1EOkLUo/default.jpg,13.09
U2CqZNd6rgM,Welcome to JURASSIC FALLS!,Brave Wilderness,15,adventure|adventurous|animals|brave|brave wilderness|breaking trail|coyote|coyote peterson|coyotes backyard|dragon tails|peterson|trail|wild|wildlife|dinosaurs|jurassic park|jurassic world|t rex|jurassic|dino|living dinosaur|the lost world|jurassic falls|welcome to jurassic falls|devinsupertramp|manawaiopuna falls|helicopter|na pali coast|island helicopters|waimea canyon|helicopter tour|jurassic park 4|jurassic park movie|jurassic park trailer|adrenaline,2384595,50009,1918,6584,https://i.ytimg.com/vi/U2CqZNd6rgM/default.jpg,13.09
PPg1gN_ey2o,Liza Koshy's Dream Office Makeover | OMG We're Coming Over | Mr. Kate,Mr. Kate,26,home office|home office makeover|liza koshy office|liza koshy tour|liza koshy home|liza koshy collab|office design|office makeover|built in shelves|DIY built in shelves|DIY wire art|DIY wall art|DIY home decor|DIY interior design|home decor|interior design|bohemian design|bohemian decor|bohemian office|mr. kate|mr kate|mrkate|mister kate|kate albrecht|joey zehr,2451184,176110,1017,6257,https://i.ytimg.com/vi/PPg1gN_ey2o/default.jpg,13.09
F4ELqraXx-U,Lana Del Rey - White Mustang (Official Video),LanaDelReyVEVO,10,Lana|Del|Rey|White|Mustang|Polydor|Alternative,1568852,174771,2166,19191,https://i.ytimg.com/vi/F4ELqraXx-U/default.jpg,14.09
hQbeB0YXLhs,Fenty Beauty Pro Filt'r Foundation Review|| Nyma Tang #thedarkestshade,Nyma Tang,26,Nyma Tang|the darkest shade|contour for dark skin|dark skin|darkest foundation|highlighting and contour for dark skin|nyma|Fenty Beauty|Fenty Beauty the darkest shade|Fenty Beauty 490|490|Fenty Beauty Pro Filter Foundation Review|| Nyma Tang #thedarkestshade|Rihanna|Rihanna Fenty Beauty|Rihanna Makeup|Rihanna Makeup line|Fenty Beauty Launch|Trophy Wife,2511218,90146,1320,7936,https://i.ytimg.com/vi/hQbeB0YXLhs/default.jpg,14.09
z1g7n0QZvvE,Apple Watch Series 3 hands on,TechCrunch,28,apple watch series 3|apple watch|hands on apple watch|first look apple watch|apple watch first look|watch|apple watch new|new apple watch,19880,112,3,28,https://i.ytimg.com/vi/z1g7n0QZvvE/default.jpg,14.09
ktl2mLsSq4o,Essential Phone Drop Test - TITANIUM and CERAMIC vs. GRAVITY!,JerryRigEverything,26,Essential Phone Drop Test|Essential Phone|Drop test|Essential PH-1|ceramic drop test|Titanium Drop test|Ceramic phone|mobile device|android|andy rubin|pure android|best android phone|iphone 7|iphone 8,426636,20387,304,2612,https://i.ytimg.com/vi/ktl2mLsSq4o/default.jpg,14.09
MmAL1EOkLUo,SVU 9.11 Opener Dedication.wmv,DarthLucifer08,24,Law|and|Order|SVU|9-11|dedication|opening|911|9/11|2001|september|terrorist,19468,87,2,14,https://i.ytimg.com/vi/MmAL1EOkLUo/default.jpg,14.09
