4MkC65emkG4,Hand In Hand A Benefit For Hurricane Relief | MTV,MTV,24,mtv|video|online|official|tv|television|watch|Hand in Hand|benefit|hurricane relief|money|hurricane harvey|hurricane irma|beyonce|george clooney|julia roberts|barbra stresiand|reese witherspoon|oprah winfrey|stars|celebrity|celebrities|charity|charities|aid|recovery|Houston|Florida|Miami|habitat for humanity|save the children|feeding texas|mayor's fund for hurricane harvey relief|destruction|evacuation|evacuate|warning|storm|death|live updates|live stream,274358,9215,477,838,https://i.ytimg.com/vi/4MkC65emkG4/default.jpg,13.09
w8fAellnPns,Juicy Chicken Breast - You Suck at Cooking (episode 65),You Suck At Cooking,26,how to|cooking|recipe|kitchen|chicken|chicken breast|juicy chicken breast|baked chicken breast|hummus|cumin|comedy|funny|juicy,479951,23945,640,1941,https://i.ytimg.com/vi/w8fAellnPns/default.jpg,13.09
l_uNfGY3v8E,"From the air, Irma's catastrophic wrath is undeniable",USA TODAY,25,5572962749001|Everglades City Florida|storm damage|Marco Island Florida|hurricane irma|usatsyn|naples florida|usatyoutube|vpc|severe weather,224532,490,772,597,https://i.ytimg.com/vi/l_uNfGY3v8E/default.jpg,13.09
WWexI9YiLSc,The Commuter Teaser Trailer #1 (2018) | Movieclips Trailers,Movieclips Trailers,1,The commuter|the commuter trailer|2018|the commuter movie|liam neeson|vera farmiga|dean-charles chapman|jaume collet-serra|patrick wilson|killian scott|businessman|crime|criminal|conspiracy|commute|commuter|mystery|thriller|lionsgate,165647,3712,142,524,https://i.ytimg.com/vi/WWexI9YiLSc/default.jpg,13.09
9CILSvf1snQ,GOLD DIVA MACARONS- The Scran Line,The Scran Line,26,cupcakes|how to make vanilla cupcakes|over the top recipes|easy cupcake recipes|vanilla cupcakes|chocolate cupcakes|french macarons|how to make macarons|the scran line|the scranline|nick makrides|pastry design|how to pipe cupcakes,27794,1692,34,174,https://i.ytimg.com/vi/9CILSvf1snQ/default.jpg,13.09
eRDxDEhEgNY,QB turned Psychic? Tony Romo Predicts Future,Enter Name Here,17,tony romo|romo|commentator|cbs|raiders|titans|funny|random|weird|future|psychic|magic|marshawn lynch|front flip|flip|highlights,320880,3858,104,675,https://i.ytimg.com/vi/eRDxDEhEgNY/default.jpg,13.09
DUFBEamEF0Q,Larry's Back & Nothing Has Changed | Curb Your Enthusiasm Season 9 Trailer #2 (2017) | HBO,HBO,1,curb your enthusiasm|curb|Larry David|HBO|Jeff Garlin|JB Smoove|Seinfeld|Jerry Seinfeld|Susie Essman|Cheryl Hines|Ted Danson|original series|sitcom|Season 9|series|tv show|Richard Lewis|Bob Einstein|Cheryl David|Susie Greene|Jeff Greene|Leon Black|2017|comedy|jewish|funny|hero|sarcastic|sarcasm|los angeles|jew|celebrity|new season|trailer|official trailer|constipation|Bryan Cranston|Elizabeth Banks|Nick Offerman|night|cussing|curse,498183,6300,112,789,https://i.ytimg.com/vi/DUFBEamEF0Q/default.jpg,13.09
7Gw-lN270qs,Full Face Of First Impressions | Testing New Makeup | Beauty With Mi,Refinery29,26,refinery29|refinery 29|r29|r29 video|video|refinery29 video|female|empowerment|refinery29 beauty|refinery29 mi anne|r29 mi anne|beauty with me|beauty with mi|refinery29 beauty with mi|first impressions|makeup first impressions|new makeup test|wowder|too faced|glossier wowder|dose of colors|desi perkins|anastasia beverly hills|anastasia subculture|subculture palette|amuse bouche|liquid lipstick|makeup review|r29 makeup reviews|long lasting makeup,13892,327,29,86,https://i.ytimg.com/vi/7Gw-lN270qs/default.jpg,13.09
c3pFWJCQy5E,Update: Problem with Chemo Pills,Courtelizz1,26,[none],108839,3677,107,732,https://i.ytimg.com/vi/c3pFWJCQy5E/default.jpg,13.09
dA5qYrboTUE,Live footage as Hurricane Irma destroys Maho Beach Cam in St Maarten   9/6/2017,PTZtv,25,Hurricane Irma|St Maarten|Maho Beach,13752002,46101,4898,0,https://i.ytimg.com/vi/dA5qYrboTUE/default.jpg,13.09
4MkC65emkG4,Hand In Hand A Benefit For Hurricane Relief | MTV,MTV,24,mtv|video|online|official|tv|television|watch|Hand in Hand|benefit|hurricane relief|money|hurricane harvey|hurricane irma|beyonce|george clooney|julia roberts|barbra stresiand|reese witherspoon|oprah winfrey|stars|celebrity|celebrities|charity|charities|aid|recovery|Houston|Florida|Miami|habitat for humanity|save the children|feeding texas|mayor's fund for hurricane harvey relief|destruction|evacuation|evacuate|warning|storm|death|live updates|live stream,393968,10053,596,1191,https://i.ytimg.com/vi/4MkC65emkG4/default.jpg,14.09
unIkqhB2nA0,iPhone X Face ID Unlock Fail,Unbox Therapy,28,iphone x|iphone 8|face id|face unlock|unlock|apple|apple iphone x|apple iphone|apple iphone 8|8 plus|iphone 8 plus|iphone x review|iphone 8 hands on|hands on|hands-on|apple event|2017|iphone 2017|iphone x vs|iphone 8 vs|plus|face|iphone|iphone 10|fail|faceid|iphone 8 review|iphone fail|unlocking|unbox therapy|unbox|therapy|unboxing|unboxtherapy|iphone 10 unboxing|iphone x unboxing|iphone 8 unboxing|samsung|unlock fail|apple event 2017|id|camera,2741837,72782,7146,18239,https://i.ytimg.com/vi/unIkqhB2nA0/default.jpg,14.09
w8fAellnPns,Juicy Chicken Breast - You Suck at Cooking (episode 65),You Suck At Cooking,26,how to|cooking|recipe|kitchen|chicken|chicken breast|juicy chicken breast|baked chicken breast|hummus|cumin|comedy|funny|juicy,586091,26816,778,2165,https://i.ytimg.com/vi/w8fAellnPns/default.jpg,14.09
l_uNfGY3v8E,"From the air, Irma's catastrophic wrath is undeniable",USA TODAY,25,5572962749001|Everglades City Florida|storm damage|Marco Island Florida|hurricane irma|usatsyn|naples florida|usatyoutube|vpc|severe weather,232505,498,793,642,https://i.ytimg.com/vi/l_uNfGY3v8E/default.jpg,14.09
WWexI9YiLSc,The Commuter Teaser Trailer #1 (2018) | Movieclips Trailers,Movieclips Trailers,1,The commuter|the commuter trailer|2018|the commuter movie|liam neeson|vera farmiga|dean-charles chapman|jaume collet-serra|patrick wilson|killian scott|businessman|crime|criminal|conspiracy|commute|commuter|mystery|thriller|lionsgate,229037,4137,157,587,https://i.ytimg.com/vi/WWexI9YiLSc/default.jpg,14.09
eRDxDEhEgNY,QB turned Psychic? Tony Romo Predicts Future,Enter Name Here,17,tony romo|romo|commentator|cbs|raiders|titans|funny|random|weird|future|psychic|magic|marshawn lynch|front flip|flip|highlights,329508,3915,105,697,https://i.ytimg.com/vi/eRDxDEhEgNY/default.jpg,14.09
DUFBEamEF0Q,Larry's Back & Nothing Has Changed | Curb Your Enthusiasm Season 9 Trailer #2 (2017) | HBO,HBO,1,curb your enthusiasm|curb|Larry David|HBO|Jeff Garlin|JB Smoove|Seinfeld|Jerry Seinfeld|Susie Essman|Cheryl Hines|Ted Danson|original series|sitcom|Season 9|series|tv show|Richard Lewis|Bob Einstein|Cheryl David|Susie Greene|Jeff Greene|Leon Black|2017|comedy|jewish|funny|hero|sarcastic|sarcasm|los angeles|jew|celebrity|new season|trailer|official trailer|constipation|Bryan Cranston|Elizabeth Banks|Nick Offerman|night|cussing|curse,541705,6617,117,901,https://i.ytimg.com/vi/DUFBEamEF0Q/default.jpg,14.09
