K4wEI5zhHB0,iPhone X — Introducing iPhone X — Apple,Apple,28,Apple|iPhone 10|iPhone Ten|iPhone|Portrait Lighting|A11 Bionic|augmented reality|emoji|animoji|Face ID|Apple Pay|camera|smartphone,7860119,185853,26679,0,https://i.ytimg.com/vi/K4wEI5zhHB0/default.jpg,13.09
xKXxJcf6_IE,Tommy Wiseau On Why James Franco Was Perfect For 'The Disaster Artist' | Los Angeles Times,Los Angeles Times,25,Los Angeles Times|LA Times|L. A. Times|tommy wiseau|Tommy Wiseau|the room|james franco|the disaster artist|greg sestero|dave franco|seth rogan|TIFF|Toronto|Toronton international film festival|film festival|sundance|oscars|academy awards|cult film|movie review|spirit awards|cannes film festival|james franco films|alison brie,135280,2032,17,368,https://i.ytimg.com/vi/xKXxJcf6_IE/default.jpg,13.09
bp6uJJJMaLs,Things you need to know about Pennywise,Jenny Nicholson,1,[none],39338,2377,103,484,https://i.ytimg.com/vi/bp6uJJJMaLs/default.jpg,13.09
qPDZZj6By3Y,Killer Whales Attack Minke - Frozen Planet - BBC Earth,BBC Earth,15,BBC|BBC Worldwide|Nature|Natural History|Animals|Wildlife|Wild|hunting|minke whale|whale|mammals|enormous|ocean|marine|shocking|bbc documentary|bbc earth|killer whale|orca|hunt|sea|whales,163404,3337,111,447,https://i.ytimg.com/vi/qPDZZj6By3Y/default.jpg,13.09
tt2k8PGm-TI,ZAYN - Dusk Till Dawn ft. Sia,ZaynVEVO,10,Dusk Till Dawn|Pop|RCA Records Label|ZAYN feat. Sia,36323498,1431683,28049,100661,https://i.ytimg.com/vi/tt2k8PGm-TI/default.jpg,13.09
K4wEI5zhHB0,iPhone X — Introducing iPhone X — Apple,Apple,28,Apple|iPhone 10|iPhone Ten|iPhone|Portrait Lighting|A11 Bionic|augmented reality|emoji|animoji|Face ID|Apple Pay|camera|smartphone,12200526,258842,44339,0,https://i.ytimg.com/vi/K4wEI5zhHB0/default.jpg,14.09
xHvVhhFvLtY,SPIKED by a Sea Urchin?,Brave Wilderness,15,sting|stung|stinging|adventure|adventurous|animals|breaking trail|coyote|coyote peterson|peterson|trail|wild|worst sting|painful sting|spiked|barbed|stingray sting|creepy creatures|ant sting|do horseshoe crabs sting|alien|bizarre|bizarre creature|huge stinger|will it bite|will it sting|spikey|pinched|pinched by a crab|spiky sea creature|spiked by a sea urchin|sea urchin|hawii|tide pooling|tide pool creatures|fantastic creatures|sea creature|its alive|pac,1398322,35880,619,6246,https://i.ytimg.com/vi/xHvVhhFvLtY/default.jpg,14.09
eERPlIdPJtI,Weight Update: 6 weeks Post Surgery! 93 pounds!,boogie2988,24,weight loss|weight loss surgery|6 weeks|6 week gastric bypass|gastric bypass surgery|weight loss update|boogie|boogie2988|normal foods|soft foods|pureed foods|losing weight,515740,37881,538,8313,https://i.ytimg.com/vi/eERPlIdPJtI/default.jpg,14.09
ei6FVbMysc4,Interview With A Runaway Toddler,La Guardia Cross,23,Fatherhood|New Parent Tips|Family Vlog|Cute Babies|Funny Families|Black Father|Black Family|New Father Chronicles|Interview With A Toddler|dad|father's day|father|interview with an infant|interview with a 3-month-old|Interview with a runaway 2-year-old|interview with a 2-year-old|runaway toddler|interview with a runaway toddler,40606,4296,11,605,https://i.ytimg.com/vi/ei6FVbMysc4/default.jpg,14.09
bp6uJJJMaLs,Things you need to know about Pennywise,Jenny Nicholson,1,[none],45843,2548,115,504,https://i.ytimg.com/vi/bp6uJJJMaLs/default.jpg,14.09
xKXxJcf6_IE,Tommy Wiseau On Why James Franco Was Perfect For 'The Disaster Artist' | Los Angeles Times,Los Angeles Times,25,Los Angeles Times|LA Times|L. A. Times|tommy wiseau|Tommy Wiseau|the room|james franco|the disaster artist|greg sestero|dave franco|seth rogan|TIFF|Toronto|Toronton international film festival|film festival|sundance|oscars|academy awards|cult film|movie review|spirit awards|cannes film festival|james franco films|alison brie,179786,2642,25,466,https://i.ytimg.com/vi/xKXxJcf6_IE/default.jpg,14.09
qPDZZj6By3Y,Killer Whales Attack Minke - Frozen Planet - BBC Earth,BBC Earth,15,BBC|BBC Worldwide|Nature|Natural History|Animals|Wildlife|Wild|hunting|minke whale|whale|mammals|enormous|ocean|marine|shocking|bbc documentary|bbc earth|killer whale|orca|hunt|sea|whales,180554,3458,113,459,https://i.ytimg.com/vi/qPDZZj6By3Y/default.jpg,14.09
nImFZRtGeAQ,iPhone 8/8 Plus vs iPhone 7/7 Plus - Worth Upgrading?,EverythingApplePro,24,iPhone 8|iPhone 8 Plus|iPhone 7|iPhone 7 Plus|iPhone 8 vs iPhone 7|iPhone 8 vs 7|iPhone 8 Plus vs iPhone 7 Plus|iPhone 8 Plus vs 7 Plus|iPhone 8 Worth It|iPhone 8 vs 7 Comparison|iPhone 8 Plus vs 7 Plus Comparison|iPhone 7 vs 8|iPhone 7 vs iPhone 8|iPhone 7 Plus vs iPhone 8 Plus|iPhone 7 Plus vs 8 Plus|iPhone 8 Review|iPhone 8 Plus Review|iPhone 8 vs|Reasons To Buy iPhone 8|iPhone 8 vs 7 Speed Test|iPhone 8 vs 8 Plus|iPhone X vs iPhone 8,921642,22071,1030,9138,https://i.ytimg.com/vi/nImFZRtGeAQ/default.jpg,15.09
K4wEI5zhHB0,iPhone X — Introducing iPhone X — Apple,Apple,28,Apple|iPhone 10|iPhone Ten|iPhone|Portrait Lighting|A11 Bionic|augmented reality|emoji|animoji|Face ID|Apple Pay|camera|smartphone,15731493,321403,57528,0,https://i.ytimg.com/vi/K4wEI5zhHB0/default.jpg,15.09
xHvVhhFvLtY,SPIKED by a Sea Urchin?,Brave Wilderness,15,sting|stung|stinging|adventure|adventurous|animals|breaking trail|coyote|coyote peterson|peterson|trail|wild|worst sting|painful sting|spiked|barbed|stingray sting|creepy creatures|ant sting|do horseshoe crabs sting|alien|bizarre|bizarre creature|huge stinger|will it bite|will it sting|spikey|pinched|pinched by a crab|spiky sea creature|spiked by a sea urchin|sea urchin|hawii|tide pooling|tide pool creatures|fantastic creatures|sea creature|its alive|pac,1937598,42203,836,7351,https://i.ytimg.com/vi/xHvVhhFvLtY/default.jpg,15.09
