MdzGZv3zQ-U,"Action Bronson and Sean Evans Have a Sandwich Showdown, Judged by Mario Batali | Sean in the Wild",First We Feast,26,First we feast|fwf|firstwefeast|food|food porn|cook|cooking|chef|kitchen|recipe|cocktail|bartender|craft beer|complex|complex media|Cook (Profession)|action bronson|sean evans|mario batali|sandwich|sandwich showdown|sandwich competition,483360,16258,245,1588,https://i.ytimg.com/vi/MdzGZv3zQ-U/default.jpg,13.09
zAtHxJvSczA,Does Maggie Gyllenhaal Have Taylor Swift’s Scarf? | WWHL,Watch What Happens Live with Andy Cohen,24,What What Happens live|reality|interview|fun|Andy Cohen|talk|show|program|Bravo|Watch What Happens Live|WWHL|bravo andy|Watch|What|Happens|Show|Interview|taylor|celebrity|hollywood|actress|Maggie Gyllenhaal|Taylor Swift|scarf|Taylor|Maggie|brother|Jake Gyllenhaal|Gyllenhaal|song|Maggie’s brother|Maggie’s brother Jake Gyllenhaal|Taylor Swift’s scarf|Taylor Swift and Jack Gyllenhaal|Maggie Gyllenhaal wwhl|bravo late night|wwhl after show|andy cohen after show,2932,71,3,15,https://i.ytimg.com/vi/zAtHxJvSczA/default.jpg,13.09
NoxKH_v8b-8,Hurricane Size Comparison,Reigarw Comparisons,28,largest hurricane|largest tornado|most powerful tornado|most power hurricane|most powerful typhoon|most powerful cyclone|hurricane andrew|hurricane irma|hurricane katrina|hurricane irma size,2604761,28651,2256,6878,https://i.ytimg.com/vi/NoxKH_v8b-8/default.jpg,13.09
7nh2Ra-5kY8,2017 US Open: Sloane Stephens Takes The Title,US Open Tennis Championships,17,US Open|US Open 2017|US Open Tennis Championships|Grand Slam|Watch Tennis|Match Highlights|Madison Keys|Sloane Stephens|Match point|Women's Final,119124,742,48,404,https://i.ytimg.com/vi/7nh2Ra-5kY8/default.jpg,13.09
Zy6vBxqlapw,Kelly Clarkson - Love So Soft [Official Video],Kelly Clarkson,10,Kelly Clarkson|Love So Soft|Meaning of Life|Move You|Kelly|Clarkson|New Music|Kelly Clarkson New Music|Kelly Clarkson New Album|Official Video|Pop|Atlantic|Dave Myers,3027926,76505,2880,6414,https://i.ytimg.com/vi/Zy6vBxqlapw/default.jpg,13.09
zAtHxJvSczA,Does Maggie Gyllenhaal Have Taylor Swift’s Scarf? | WWHL,Watch What Happens Live with Andy Cohen,24,What What Happens live|reality|interview|fun|Andy Cohen|talk|show|program|Bravo|Watch What Happens Live|WWHL|bravo andy|Watch|What|Happens|Show|Interview|taylor|celebrity|hollywood|actress|Maggie Gyllenhaal|Taylor Swift|scarf|Taylor|Maggie|brother|Jake Gyllenhaal|Gyllenhaal|song|Maggie’s brother|Maggie’s brother Jake Gyllenhaal|Taylor Swift’s scarf|Taylor Swift and Jack Gyllenhaal|Maggie Gyllenhaal wwhl|bravo late night|wwhl after show|andy cohen after show,87153,220,43,115,https://i.ytimg.com/vi/zAtHxJvSczA/default.jpg,14.09
A0lYm7Qsbak,iPhone X vs iPhone 8 Hands On - What’s the Difference?,UrAvgConsumer,28,uravgconsumer|uac|your average consumer|New iPhone|iPhone 8|iPhone 8 plus|iPhone x|iPhone 8 vs iPhone x|iPhone x vs|iPhone 8 review|iPhone x review|iPhone x unboxing|iPhone 8 unboxing|iPhone 8 comparison|iPhone 8 vs|apple|ios 11,712467,33015,863,4018,https://i.ytimg.com/vi/A0lYm7Qsbak/default.jpg,14.09
MdzGZv3zQ-U,"Action Bronson and Sean Evans Have a Sandwich Showdown, Judged by Mario Batali | Sean in the Wild",First We Feast,26,First we feast|fwf|firstwefeast|food|food porn|cook|cooking|chef|kitchen|recipe|cocktail|bartender|craft beer|complex|complex media|Cook (Profession)|action bronson|sean evans|mario batali|sandwich|sandwich showdown|sandwich competition,579532,17845,277,1852,https://i.ytimg.com/vi/MdzGZv3zQ-U/default.jpg,14.09
NoxKH_v8b-8,Hurricane Size Comparison,Reigarw Comparisons,28,largest hurricane|largest tornado|most powerful tornado|most power hurricane|most powerful typhoon|most powerful cyclone|hurricane andrew|hurricane irma|hurricane katrina|hurricane irma size,2711006,29072,2279,7081,https://i.ytimg.com/vi/NoxKH_v8b-8/default.jpg,14.09
7nh2Ra-5kY8,2017 US Open: Sloane Stephens Takes The Title,US Open Tennis Championships,17,US Open|US Open 2017|US Open Tennis Championships|Grand Slam|Watch Tennis|Match Highlights|Madison Keys|Sloane Stephens|Match point|Women's Final,122620,756,49,445,https://i.ytimg.com/vi/7nh2Ra-5kY8/default.jpg,14.09
