WYYvHb03Eog,Apple iPhone X first look,The Verge,28,apple iphone x hands on|Apple iPhone X|iPhone X|apple iphone x first look|iPhone X first look|apple iphone x event 2017|apple iphone x event|iPhone X price|iPhone X specs|iPhone X design|iPhone X camera|iPhone X home button|iPhone X wireless charging|iPhone X waterproof|iPhone X release date|iphone 2017|apple|iphone|ios 11|the verge|verge,2642103,24975,4542,12829,https://i.ytimg.com/vi/WYYvHb03Eog/default.jpg,13.09
1L7JFN7tQLs,iPhone X Hands on - Everything you need to know,Jonathan Morrison,28,Apple|iPhone X|iPhone 8|iPhone X unboxing|Apple iPhone X|iPhone X hands on|iPhone X review|review|unboxing|iphone 8 plus|iphone 8 unboxing|iphone 8 review|iphone 8 rumors|iphone edition|iphone 8 leaked|iphone|2017|ios 11|iphone 8 features|apple iphone 8|iphone 2017|apple iphone edition|iphone 8|iphone 8 specs|iPhone X official|tld|jonathan morrison,514972,18936,641,3817,https://i.ytimg.com/vi/1L7JFN7tQLs/default.jpg,13.09
LcZ2AuvxXNA,Nerf Bow Trick Shots | Dude Perfect,Dude Perfect,17,dude perfect|dude perfect stereotypes|dude perfect water bottle flip|bottle flip|water bottle flip|dude perfect bottle flip|dude perfect basketball|dp|dude perfect world record|edition|nerf|trick shots|trick shot|family|ping pong|bowling|clean|family friendly|bubble wrap|soccer|football|spinner|spinners|fidget spinners|dude|bow|arrow|archery|toy|target|moving|bottle|bust|crossbow|bow and arrow|kids|archery trick shots,10535242,384920,7550,23855,https://i.ytimg.com/vi/LcZ2AuvxXNA/default.jpg,13.09
2wxyDrfwlXQ,What's In This 90s Mystery Caboodle?,grav3yardgirl,26,beauty|how to|makeup|howto|style|fashion|summer|spring|new|clothes|clothing|bunny|2017|caboodles|90s makeup|90s trends|90s fashion|1997|1998|90s hair,321297,15424,280,3317,https://i.ytimg.com/vi/2wxyDrfwlXQ/default.jpg,13.09
zTjcPeb2Gwg,IM GONNA BE A FATHER (Things Got Awkward),Wil Dasovich,22,father|dad|children|kids|vlog|vlogger|travel|traveler|vlogging|traveling|alodia|gosiengfiao|cosplay|kilig|love|babies|pinay|filipina|filipino|beautiful|san francisco|california,807779,26521,522,5996,https://i.ytimg.com/vi/zTjcPeb2Gwg/default.jpg,13.09
6vGg-jJl30A,THIS MADE MY DAD CRY! | Story of my Comeback Competition,Nile Wilson,17,nile wilson|nile wilson gymnastics|nile wilson olympics|olympic gymnast|amazing gymnastics|gymnastics|strength training|strength|hard work|vlogging|vlog|success|fitness|ultimate gymnastics challenge|comeback competition|worlds gymnastics championships|worlds trial|london open|london gymnastics|made my dad cry|my dad started crying|youtube sensation|nile wilson worlds championships|train smart keep it real,185541,12179,115,827,https://i.ytimg.com/vi/6vGg-jJl30A/default.jpg,13.09
WoPtuVbaSKQ,CHOCOLATE CHIP COOKIE CUPCAKES - NERDY NUMMIES,Rosanna Pansino,26,cookies|chocolate chip|perfect|recipe|tasty|delicious|from scratch|diy|do it yourself|how to|basic|simple|easy|step by step|guide|tutorial|food|kitchen|stamp|cutter|ro|baking line|wilton|rosanna pansino|fresh|vegetarian|decorating|icing|frosting|how to decorate|how to bake|how to cook|how to make|logo|have to try|tips|tricks|hacks|family friendly|kid friendly|party|themed|pinterest|outfit|makeup|hair|lifestyle|glasses|nerdy|girl|chef|baker|pastry,315347,19538,204,3172,https://i.ytimg.com/vi/WoPtuVbaSKQ/default.jpg,13.09
iXexmZm3_j8,$3 Seafood Vs. $213 Seafood • Australia,BuzzFeedVideo,22,buzzfeed|buzzfeedvideo|buzzfeed worth it|worth it|seafood|cheap vs expensive|australia|aussie|oysters|fish|fish market|steven|adam|andrew|cheap|fancy|buzzfeed steven|buzzfeed adam|buzzfeed andrew|steven lim|Adam Bianchi|cameraguy|andrew ilnyckyi|food|travel|$ vs $$$|lifestyle|ben coleman|experience|lobster|crab legs|luxury|expensive food|fancy food|cheap food|WIG|WI3,4618045,104899,2180,11355,https://i.ytimg.com/vi/iXexmZm3_j8/default.jpg,13.09
k9bYO7uSnrg,iPhone X hands on,TechCrunch,28,iphone x|apple iphone|face id|apple|hardware|hands on|event|news|demo,14577,160,19,51,https://i.ytimg.com/vi/k9bYO7uSnrg/default.jpg,13.09
kCKTmL5Hn-M,10 EASY MAGIC TRICKS ANYONE CAN DO,#Mind Warehouse,27,your mind is my wearhouse|top 10|#mind warehouse|mind tricks|your mind is my warehouse|10 most|top 5|mind|blow your mind|mind blowing|facts|list|brain|most|that will blow your mind|iq test|tricks|easy magic|magic tricks for kids|magic tricks|easy magic tricks|magic show|magic revealed|magic|how to magic|how to|revealed|trick|magic pranks|magic trick|best magic tricks|magic tricks revealed|easy,4774911,32276,12757,4103,https://i.ytimg.com/vi/kCKTmL5Hn-M/default.jpg,13.09
WAwRqecvMSY,ROASTING YOUTUBERS' NAILS (nail diss),Simply Nailogical,24,nails|nail art|nail tutorial|beauty tutorial|nail art tutorial|diy nails|easy nail art|diy nail art|cute nail art|diss track|roast|rekt|youtubers|roasting youtubers|youtuber roast|youtuber diss|jenna marbles|logan paul|liza koshy|danisnotonfire|dan howell|h3h3|ethan klein|hila klein|threadbanger|markiplier|jake paul|shane dawson|simplynailogical|savage|diss,1812471,133824,5380,23176,https://i.ytimg.com/vi/WAwRqecvMSY/default.jpg,13.09
FTIStPerVNw,Bernie Sanders Tries To Say Something Nice About Trump,The Late Show with Stephen Colbert,24,The Late Show|Stephen Colbert|Colbert|Late Show|celebrities|late night|talk show|skits|bit|monologue|The Late Late Show|Late Late Show|letterman|david letterman|comedian|impressions|CBS|joke|jokes|funny|funny video|funny videos|humor|celebrity|celeb|hollywood|famous|James Corden|Corden|Comedy,1493731,23472,3490,5872,https://i.ytimg.com/vi/FTIStPerVNw/default.jpg,13.09
WYYvHb03Eog,Apple iPhone X first look,The Verge,28,iPhone X|iphone x hands on|iPhone X first look|apple iphone x|iphone 2017|iPhone X price|iPhone X specs|iPhone X home button|iPhone X release date|iPhone X design|iPhone X camera|iPhone X wireless charging|iPhone X waterproof|apple|iphone|the verge|verge,3654879,30836,6101,16713,https://i.ytimg.com/vi/WYYvHb03Eog/default.jpg,14.09
