WCKJPn1UcXc,One America Appeal: Our Friends In Texas,One America Appeal,22,oneamericaappeal|FPOTUS|HarveyRelief|HoustonStrong,952945,17703,3207,0,https://i.ytimg.com/vi/WCKJPn1UcXc/default.jpg,13.09
VCVjbrt30tY,Fifth Harmony - Deliver,FifthHarmonyVEVO,10,camila cabello|x factor|x-factor|simon cowell|fifth harmony hit|fifth harmony song|fifth harmony new song|fifth harmony music|that's my girl|flex|all in my head|all in my head flex|7/27 full album|reflection|boss|bo$$|michelle obama|write on me|worth it|work from home|sledgehammer|gonna get better|the life|miss movin on|epic|epic records|7/27|ally|ally brooke|lauren|lauren jauregui|normani|normani kordei|dinah,3998451,291383,11624,24246,https://i.ytimg.com/vi/VCVjbrt30tY/default.jpg,13.09
k0WRpQU9zK0,R3HAB & Quintino  - I Just Can't (Official Video),R3HAB,10,R3hab|R3hab Music|Quintino|I Just Can't|Trouble,480279,26662,241,557,https://i.ytimg.com/vi/k0WRpQU9zK0/default.jpg,13.09
sjlHnJvXdQs,iPhone X (parody),jacksfilms,23,jacksfilms|parody|parodies|iphone|iphone x|iphone 8|apple|emoji,2084309,128402,1136,8733,https://i.ytimg.com/vi/sjlHnJvXdQs/default.jpg,14.09
T_PuZBdT2iM,getting into a conversation in a language you don't actually speak that well,ProZD,1,skit|korean|language|conversation|esl|japanese|foreign|communication|don't speak|struggle|foreigner|lotte mart|korea|south|weather|good|tutorial,1805185,72625,1714,4056,https://i.ytimg.com/vi/T_PuZBdT2iM/default.jpg,14.09
xA70bP5uzao,FENTY BEAUTY By Rihanna Review + Wear Test,Amy Macedo,26,How to|Tutorial|Makeup Tutorials|Makeup|tutorial|amy macedo|FENTY|fenty beauty|rihanna|rihanna makeup|makeup|fenty beauty by rihanna|beauty|makeup tutorial|rihanna makeup line|foundation|review|fenty makeup|fenty beauty review|rihanna fenty beauty|fenty highlighter|rihanna cosmetics|rihanna cosmetics line|fenty beauty cosmetics|rihanna's makeup line|Full face first impressions|Wear Test|Review,55614,2433,84,453,https://i.ytimg.com/vi/xA70bP5uzao/default.jpg,14.09
EVp4-qjWVJE,Chargers vs. Broncos | NFL Week 1 Game Highlights,NFL,17,NFL|Football|offense|defense|afc|nfc|American Football|highlight|highlights|game|games|sport|sports|action|play|plays|season|2017|scrimmage|rookie|rookies|recap|run|sprint|catch|huge|amazing|win|lose|touchdown|td|week 1|wk 1|los angeles|LA|chargers|denver|broncos|rivers|anderson|thomas|mnf|monday night football|sp:dt=2017-09-11T22:20:00-04:00|sp:vl=en-US|sp:st=football|sp:li=nfl|sp:ti:home=Den|sp:ti:away=SD|sp:ty=high|kick|block|kicker|blocked kick|field goal block,829793,6501,386,2582,https://i.ytimg.com/vi/EVp4-qjWVJE/default.jpg,14.09
E-NxvaVWjBM,iPhone 8 Hands-On: Don't Overlook This Big Update,Tom’s Guide,28,Toms Guide|Tech|News|iphone 8|apple|iphone|smartphone,24701,119,11,54,https://i.ytimg.com/vi/E-NxvaVWjBM/default.jpg,14.09
_NlKTMvnjIc,"Hurricane Irma Now a Category 3, Could 'Re-Engergize' to Category 4 | MSNBC",MSNBC,25,Hurricane Irma|Irma|weather|hurricane|Florida|MSNBC|Al Roker|Storms,1774499,8057,2128,3396,https://i.ytimg.com/vi/_NlKTMvnjIc/default.jpg,14.09
rTMibYCQMyk,Served Like A Girl - Trailer,Freestyle Digital Media,1,Served Like A Girl|Documentary|Veterans|Army|Military|War|PTSD|Soldiers|Women|Lysa Heslov|American|Iraq|Afghanistan|Service Personnel|Homelessness|Broken Families|Serious Illness|Physical Injuries|Military Sexual Abuse|Ms. Veteran America|beauty pageant|Army Base|Independent|Freestyle Digital Media|Entertainment Studios Motion Pictures|served like a girl trailer|served like a girl documentary|served like a girl movie|women veteran,9354,53,2,0,https://i.ytimg.com/vi/rTMibYCQMyk/default.jpg,14.09
_GC5AVsf528,Nothing But Thieves - Sorry (Stripped Back),NBTVEVO,10,muse|nothing but thieves radio 1|nothing but thieves mistajam|nbt sorry|broken machine|nothing but thieves sorry|sorry music video|nbt broken machine|nothing but thieves new music|sorry acoustic version|Alternative/Indie|Nothing But Thieves|RCA Records Label|Sorry,103175,6708,68,345,https://i.ytimg.com/vi/_GC5AVsf528/default.jpg,14.09
AHrCI9eSJGQ,"30 Days Timelapse at Sea | 4K | Through Thunderstorms, Torrential Rain & Busy Traffic",JeffHK,19,cargo ship time lapse|container ship time lapse|time lapse container ship|container ship timelapse|ship timelapse|ship time lapse|jeffhk|time lapse ship|3rd officer|third officer|timelapse|megaship|container ship 4k|mariner|officer|3rd mate|containership|timelapse ship container|time lapse shipyard|cargo ship 4k|ship 4k|incredible|30 days timelapse|30 days|timelapse at sea|time lapse at sea|Thunderstorms|Torrential Rain|Traffic|Traffic Timelapse,943682,59232,236,5468,https://i.ytimg.com/vi/AHrCI9eSJGQ/default.jpg,14.09
uAipi4V5g34,Dancing in 80's Movies Supercut - Vol. 2,Robert Jones,24,80s|eighties|movie|dance|mashup|supercut,15093,210,3,26,https://i.ytimg.com/vi/uAipi4V5g34/default.jpg,14.09
frv64BFwGFY,Kmart - I Can,Kmart,24,Kmart|deals|savings|discount|cheap|bargain-shopping|style|on-trend|style-for-all|fashion-for-all-sizes|womens-fashion|girl-power|girl-code|women-supporting-women|empowering-women|strong-women|confident-women|womens-movement|wear-confidence|fierce-wome,122194,22,12,5,https://i.ytimg.com/vi/frv64BFwGFY/default.jpg,14.09
O-eWLaO3gy4,Cream Cheese Stuffed Pumpkin Muffins | Episode 1193,Laura in the Kitchen,26,chef vitale|chef laura vitale|laura vitale|chef laura|cream cheese muffins|pumpkin muffins|muffin recipes|dessert|homemade muffins|homemade pumpkin|how to make|how to bake|baked|desserts|cook|cooking|best cooking show|cooking shows|recipe|kitchen|recipes,37460,2789,38,250,https://i.ytimg.com/vi/O-eWLaO3gy4/default.jpg,15.09
sjlHnJvXdQs,iPhone X (parody),jacksfilms,23,jacksfilms|parody|parodies|iphone|iphone x|iphone 8|apple|emoji,2587501,144171,1481,9933,https://i.ytimg.com/vi/sjlHnJvXdQs/default.jpg,15.09
z5eG8fD-hQw,DL HUGHLEY ON ESPN-JEMELE HILL CONTROVERSY,MoorInfo,22,dr boyce watkins|dr umar johnson|hidden colors|tariq nasheed|pro black|professor griff|tommy sotomayor|saneter|kid rock|donald trump|espn|stephan a smith|jason whitlock|colin kaepernick,129102,2432,295,1314,https://i.ytimg.com/vi/z5eG8fD-hQw/default.jpg,15.09
ZCQuasiJgYM,iPhone X hands-on live from Apple Event 2017,Engadget,28,engadget|technology|consumer tech|aol|gadgets|science|gear|tech|Apple|iPhone|mobile|smartphone|hands-on|iPhone X|iPhone 8|iPhone 7|iPhone 8 Plus|iphone x hands-on|super retina|OLED|iPhone X camera,1297760,5693,1625,3561,https://i.ytimg.com/vi/ZCQuasiJgYM/default.jpg,15.09
T_PuZBdT2iM,getting into a conversation in a language you don't actually speak that well,ProZD,1,skit|korean|language|conversation|esl|japanese|foreign|communication|don't speak|struggle|foreigner|lotte mart|korea|south|weather|good|tutorial,1985761,78518,1879,3926,https://i.ytimg.com/vi/T_PuZBdT2iM/default.jpg,15.09
xA70bP5uzao,FENTY BEAUTY By Rihanna Review + Wear Test,Amy Macedo,26,How to|Tutorial|Makeup Tutorials|Makeup|tutorial|amy macedo|FENTY|fenty beauty|rihanna|rihanna makeup|makeup|fenty beauty by rihanna|beauty|makeup tutorial|rihanna makeup line|foundation|review|fenty makeup|fenty beauty review|rihanna fenty beauty|fenty highlighter|rihanna cosmetics|rihanna cosmetics line|fenty beauty cosmetics|rihanna's makeup line|Full face first impressions|Wear Test|Review,64817,2682,92,511,https://i.ytimg.com/vi/xA70bP5uzao/default.jpg,15.09
E-NxvaVWjBM,iPhone 8 Hands-On: Don't Overlook This Big Update,Tom’s Guide,28,Toms Guide|Tech|News|iphone 8|apple|iphone|smartphone,34255,149,11,85,https://i.ytimg.com/vi/E-NxvaVWjBM/default.jpg,15.09
z5eG8fD-hQw,DL HUGHLEY ON ESPN-JEMELE HILL CONTROVERSY,MoorInfo,22,dr boyce watkins|dr umar johnson|hidden colors|tariq nasheed|pro black|professor griff|tommy sotomayor|saneter|kid rock|donald trump|espn|stephan a smith|jason whitlock|colin kaepernick,142583,2577,334,1398,https://i.ytimg.com/vi/z5eG8fD-hQw/default.jpg,16.09
sjlHnJvXdQs,iPhone X (parody),jacksfilms,23,jacksfilms|parody|parodies|iphone|iphone x|iphone 8|apple|emoji,2846092,152496,1645,8941,https://i.ytimg.com/vi/sjlHnJvXdQs/default.jpg,16.09
O-eWLaO3gy4,Cream Cheese Stuffed Pumpkin Muffins | Episode 1193,Laura in the Kitchen,26,chef vitale|chef laura vitale|laura vitale|chef laura|cream cheese muffins|pumpkin muffins|muffin recipes|dessert|homemade muffins|homemade pumpkin|how to make|how to bake|baked|desserts|cook|cooking|best cooking show|cooking shows|recipe|kitchen|recipes,50981,3376,42,330,https://i.ytimg.com/vi/O-eWLaO3gy4/default.jpg,16.09
ZCQuasiJgYM,iPhone X hands-on live from Apple Event 2017,Engadget,28,engadget|technology|consumer tech|aol|gadgets|science|gear|tech|Apple|iPhone|mobile|smartphone|hands-on|iPhone X|iPhone 8|iPhone 7|iPhone 8 Plus|iphone x hands-on|super retina|OLED|iPhone X camera,1423205,6017,1724,2817,https://i.ytimg.com/vi/ZCQuasiJgYM/default.jpg,16.09
T_PuZBdT2iM,getting into a conversation in a language you don't actually speak that well,ProZD,1,skit|korean|language|conversation|esl|japanese|foreign|communication|don't speak|struggle|foreigner|lotte mart|korea|south|weather|good|tutorial,2120100,82510,1997,4192,https://i.ytimg.com/vi/T_PuZBdT2iM/default.jpg,16.09
C9LMDZTg17Y,Bonnie McKee - Thorns,BonnieMcKeeVEVO,10,Bonnie McKee|Thorns|Music Video,26054,1607,44,145,https://i.ytimg.com/vi/C9LMDZTg17Y/default.jpg,16.09
xA70bP5uzao,FENTY BEAUTY By Rihanna Review + Wear Test,Amy Macedo,26,How to|Tutorial|Makeup Tutorials|Makeup|tutorial|amy macedo|FENTY|fenty beauty|rihanna|rihanna makeup|makeup|fenty beauty by rihanna|beauty|makeup tutorial|rihanna makeup line|foundation|review|fenty makeup|fenty beauty review|rihanna fenty beauty|fenty highlighter|rihanna cosmetics|rihanna cosmetics line|fenty beauty cosmetics|rihanna's makeup line|Full face first impressions|Wear Test|Review,70553,2846,96,554,https://i.ytimg.com/vi/xA70bP5uzao/default.jpg,16.09
np1RFbKh5a0,Will John Wick be Able to Hold Off The Avengers?? - SJU,ScreenJunkies News,24,screen junkies news|screenjunkies|screenjunkies news|screen junkies|sju|movie news|honest trailers|honest trailer|sj news|marvel|mcu|avengers|iron man|tony stark|captain america|steve rogers|infinity war|civil war|spider man|marvel movie|keanu reeves|superhero|superhero movie|stranger things|movie release|john wick|john wick 3|release date|john wick 2,37261,803,61,238,https://i.ytimg.com/vi/np1RFbKh5a0/default.jpg,17.09
O-eWLaO3gy4,Cream Cheese Stuffed Pumpkin Muffins | Episode 1193,Laura in the Kitchen,26,chef vitale|chef laura vitale|laura vitale|chef laura|cream cheese muffins|pumpkin muffins|muffin recipes|dessert|homemade muffins|homemade pumpkin|how to make|how to bake|baked|desserts|cook|cooking|best cooking show|cooking shows|recipe|kitchen|recipes,58686,3683,45,387,https://i.ytimg.com/vi/O-eWLaO3gy4/default.jpg,17.09
z5eG8fD-hQw,DL HUGHLEY ON ESPN-JEMELE HILL CONTROVERSY,MoorInfo,22,dr boyce watkins|dr umar johnson|hidden colors|tariq nasheed|pro black|professor griff|tommy sotomayor|saneter|kid rock|donald trump|espn|stephan a smith|jason whitlock|colin kaepernick,145407,2615,355,1251,https://i.ytimg.com/vi/z5eG8fD-hQw/default.jpg,17.09
sjlHnJvXdQs,iPhone X (parody),jacksfilms,23,jacksfilms|parody|parodies|iphone|iphone x|iphone 8|apple|emoji,3037052,157883,1779,9107,https://i.ytimg.com/vi/sjlHnJvXdQs/default.jpg,17.09
ZCQuasiJgYM,iPhone X hands-on live from Apple Event 2017,Engadget,28,engadget|technology|consumer tech|aol|gadgets|science|gear|tech|Apple|iPhone|mobile|smartphone|hands-on|iPhone X|iPhone 8|iPhone 7|iPhone 8 Plus|iphone x hands-on|super retina|OLED|iPhone X camera,1521364,6246,1804,2885,https://i.ytimg.com/vi/ZCQuasiJgYM/default.jpg,17.09
T_PuZBdT2iM,getting into a conversation in a language you don't actually speak that well,ProZD,1,skit|korean|language|conversation|esl|japanese|foreign|communication|don't speak|struggle|foreigner|lotte mart|korea|south|weather|good|tutorial,2227312,85408,2060,4287,https://i.ytimg.com/vi/T_PuZBdT2iM/default.jpg,17.09
R_jKUDmJs1Y,Humble Parody! (Love Song Edition),nigahiga,24,ryan|higa|higatv|nigahiga|dear ryan|humble|love song edition|classical|kendrick lamar|cover|parody,3316413,179081,3978,30850,https://i.ytimg.com/vi/R_jKUDmJs1Y/default.jpg,18.09
np1RFbKh5a0,Will John Wick be Able to Hold Off The Avengers?? - SJU,ScreenJunkies News,24,screen junkies news|screenjunkies|screenjunkies news|screen junkies|sju|movie news|honest trailers|honest trailer|sj news|marvel|mcu|avengers|iron man|tony stark|captain america|steve rogers|infinity war|civil war|spider man|marvel movie|keanu reeves|superhero|superhero movie|stranger things|movie release|john wick|john wick 3|release date|john wick 2,44921,880,72,263,https://i.ytimg.com/vi/np1RFbKh5a0/default.jpg,18.09
O-eWLaO3gy4,Cream Cheese Stuffed Pumpkin Muffins | Episode 1193,Laura in the Kitchen,26,chef vitale|chef laura vitale|laura vitale|chef laura|cream cheese muffins|pumpkin muffins|muffin recipes|dessert|homemade muffins|homemade pumpkin|how to make|how to bake|baked|desserts|cook|cooking|best cooking show|cooking shows|recipe|kitchen|recipes,65192,3938,52,200,https://i.ytimg.com/vi/O-eWLaO3gy4/default.jpg,18.09
z5eG8fD-hQw,DL HUGHLEY ON ESPN-JEMELE HILL CONTROVERSY,MoorInfo,22,dr boyce watkins|dr umar johnson|hidden colors|tariq nasheed|pro black|professor griff|tommy sotomayor|saneter|kid rock|donald trump|espn|stephan a smith|jason whitlock|colin kaepernick,146466,2621,360,1263,https://i.ytimg.com/vi/z5eG8fD-hQw/default.jpg,18.09
sjlHnJvXdQs,iPhone X (parody),jacksfilms,23,jacksfilms|parody|parodies|iphone|iphone x|iphone 8|apple|emoji,3192269,162414,1918,9412,https://i.ytimg.com/vi/sjlHnJvXdQs/default.jpg,18.09
ZCQuasiJgYM,iPhone X hands-on live from Apple Event 2017,Engadget,28,engadget|technology|consumer tech|aol|gadgets|science|gear|tech|Apple|iPhone|mobile|smartphone|hands-on|iPhone X|iPhone 8|iPhone 7|iPhone 8 Plus|iphone x hands-on|super retina|OLED|iPhone X camera,1595643,6453,1859,2927,https://i.ytimg.com/vi/ZCQuasiJgYM/default.jpg,18.09
9dobJDxPEzM,Billie Eilish - watch,BillieEilishVEVO,10,Billie|Eilish|watch|Darkroom/Interscope|Records|Alternative|Billie Eilish|Don’t Smile At Me,63764,11682,89,1973,https://i.ytimg.com/vi/9dobJDxPEzM/default.jpg,19.09
R_jKUDmJs1Y,Humble Parody! (Love Song Edition),nigahiga,24,ryan|higa|higatv|nigahiga|dear ryan|humble|love song edition|classical|kendrick lamar|cover|parody,3549055,185883,4266,32236,https://i.ytimg.com/vi/R_jKUDmJs1Y/default.jpg,19.09
Ah3V4S15Lyc,Lowe's is giving its workers Iron Man suits to carry your lumber,Tech Insider,28,Tech Insider|TI|Tech|Science|Innovation|Digital culture|Design|Technology|Lowe's|excosuit|lumber|iron man|heavy|lifting|shopping|store|retail|construction,140681,2296,186,472,https://i.ytimg.com/vi/Ah3V4S15Lyc/default.jpg,19.09
np1RFbKh5a0,Will John Wick be Able to Hold Off The Avengers?? - SJU,ScreenJunkies News,24,screen junkies news|screenjunkies|screenjunkies news|screen junkies|sju|movie news|honest trailers|honest trailer|sj news|marvel|mcu|avengers|iron man|tony stark|captain america|steve rogers|infinity war|civil war|spider man|marvel movie|keanu reeves|superhero|superhero movie|stranger things|movie release|john wick|john wick 3|release date|john wick 2,47803,911,75,280,https://i.ytimg.com/vi/np1RFbKh5a0/default.jpg,19.09
O-eWLaO3gy4,Cream Cheese Stuffed Pumpkin Muffins | Episode 1193,Laura in the Kitchen,26,chef vitale|chef laura vitale|laura vitale|chef laura|cream cheese muffins|pumpkin muffins|muffin recipes|dessert|homemade muffins|homemade pumpkin|how to make|how to bake|baked|desserts|cook|cooking|best cooking show|cooking shows|recipe|kitchen|recipes,68099,4052,53,208,https://i.ytimg.com/vi/O-eWLaO3gy4/default.jpg,19.09
z5eG8fD-hQw,DL HUGHLEY ON ESPN-JEMELE HILL CONTROVERSY,MoorInfo,22,dr boyce watkins|dr umar johnson|hidden colors|tariq nasheed|pro black|professor griff|tommy sotomayor|saneter|kid rock|donald trump|espn|stephan a smith|jason whitlock|colin kaepernick,146963,2626,364,1292,https://i.ytimg.com/vi/z5eG8fD-hQw/default.jpg,19.09
sjlHnJvXdQs,iPhone X (parody),jacksfilms,23,jacksfilms|parody|parodies|iphone|iphone x|iphone 8|apple|emoji,3280098,164959,2003,9557,https://i.ytimg.com/vi/sjlHnJvXdQs/default.jpg,19.09
fUffrvUjwCY,MACKLEMORE FEAT KESHA - GOOD OLD DAYS,Macklemore LLC,10,Mackelmore|Thrift Shop|Cant Hold Us|Can't Hold Us|Same Love|Seattle|Downtown|Macklemore Downtown|Macklemore & Ryan Lewis|Ryan Lewis|White Walls|Glorious|Music Video|Marmalade|marmelade|Lil Yachty|Yachty|Yahcty|Lil' Yachty|Lil Boat|The Heist|Heist|Hiest|Unruly Mess|Dance Off|Kesha|tik tok|offset|skylar,334449,28136,208,1669,https://i.ytimg.com/vi/fUffrvUjwCY/default.jpg,20.09
9dobJDxPEzM,Billie Eilish - watch,BillieEilishVEVO,10,Billie|Eilish|watch|Darkroom/Interscope|Records|Alternative|Billie Eilish|Don’t Smile At Me,117006,15226,147,2315,https://i.ytimg.com/vi/9dobJDxPEzM/default.jpg,20.09
g_PtkN3aYFo,"Harrison Ford and Ryan Gosling on Acting, Blade Running, and Their Pecs | Blade Runner 2049 | WIRED",WIRED,1,blade runner|blade runner 2049|harrison ford|ryan gosling|movies|harrison ford interview|ryan gosling interview|ryan gosling 2017|ryan gosling blade runner|harrison ford blade runner|acting|actors|blade runner movie|new blade runner|wired|wired.com|tech|technology,90525,2265,70,231,https://i.ytimg.com/vi/g_PtkN3aYFo/default.jpg,20.09
S7rQSRGGKSQ,Should A Break Up Change Your Opinion? / Gaby & Allison,Just Between Us,23,women in comedy|comedy|funny|humor|funny women|dating|love|sex|relationships|lgbt|just between us jbu just between us comedy gaby dunn allison raskin|gaby dunn|break ups|allison raskin|igor hiller,74482,4536,25,379,https://i.ytimg.com/vi/S7rQSRGGKSQ/default.jpg,20.09
R_jKUDmJs1Y,Humble Parody! (Love Song Edition),nigahiga,24,ryan|higa|higatv|nigahiga|dear ryan|humble|love song edition|classical|kendrick lamar|cover|parody,3669748,190177,4359,27132,https://i.ytimg.com/vi/R_jKUDmJs1Y/default.jpg,20.09
KHshdXDxR3c,BBQ Grass 2stroke Bubbles HotTub Car Final Touches,colinfurze,24,colin|furze|hot tub car|hot tub|drivable|e30 bmw|classic|destroyed|convertible|google|fake grass|bbq in boot|trunk bbq|leaf blower|bubble|mad|crazy|amazing|insane,1444656,50919,1239,3060,https://i.ytimg.com/vi/KHshdXDxR3c/default.jpg,20.09
Ah3V4S15Lyc,Lowe's is giving its workers Iron Man suits to carry your lumber,Tech Insider,28,Tech Insider|TI|Tech|Science|Innovation|Digital culture|Design|Technology|Lowe's|excosuit|lumber|iron man|heavy|lifting|shopping|store|retail|construction,146597,2335,194,484,https://i.ytimg.com/vi/Ah3V4S15Lyc/default.jpg,20.09
OZAfse9Pb4c,What If the Whale Swallowed You Alive?,Meet Arnold,22,How long|What if|what will happen|2D animation|Top 10|Meet Arnold|sun|sun system|space|Kurzgesagt – In a Nutshel|minutephysics|quicksand|whale|ocean,1562770,55438,2305,8450,https://i.ytimg.com/vi/OZAfse9Pb4c/default.jpg,21.09
LoMhBo8ATBM,Hillary Clinton: Nobody's Talking About Contesting The Election,The Late Show with Stephen Colbert,24,The Late Show|Stephen Colbert|Colbert|Late Show|celebrities|late night|talk show|skits|bit|monologue|The Late Late Show|Late Late Show|letterman|david letterman|comedian|impressions|CBS|joke|jokes|funny|funny video|funny videos|humor|celebrity|celeb|hollywood|famous|James Corden|Corden|Comedy,588508,8333,6954,3445,https://i.ytimg.com/vi/LoMhBo8ATBM/default.jpg,21.09
cWfTBkTJOH8,Diving with Sea Turtles!,Brave Wilderness,15,adventure|adventurous|animals|breaking trail|coyote|coyote peterson|peterson|wild|fantastic sea creatures|sea creatures|sea creature|fantastic sea creatures and where to find them|sea turtle|diving|hawaii|scuba diving|beyond the tide|green sea turtle|adventure movies|turtle|turtles|baby sea turtles|sea turtles|sea turtle camera|giant turtle|sea turtle swimming|sea turtle conservation|finding nemo|turtle finding nemo|diving with sea turtles|sea|seaturtle,433887,16784,206,2858,https://i.ytimg.com/vi/cWfTBkTJOH8/default.jpg,21.09
dvPJJUbM8IY,I Tried A 10-Step Korean Skincare Routine For A Month,Safiya Nygaard,22,i tried a 10-step korean skincare routine for a month|korean skincare routine|korean skincare|skincare|routine|cleanser|scrub|toner|essence|moisturizer|eye cream|night serum|SPF|month|for a month|safiya skincare|safiya routine|safiya nygaard|safiya beauty|safiya makeup|safiya and tyler,1844774,87576,927,8447,https://i.ytimg.com/vi/dvPJJUbM8IY/default.jpg,21.09
fUffrvUjwCY,MACKLEMORE FEAT KESHA - GOOD OLD DAYS,Macklemore LLC,10,Mackelmore|Thrift Shop|Cant Hold Us|Can't Hold Us|Same Love|Seattle|Downtown|Macklemore Downtown|Macklemore & Ryan Lewis|Ryan Lewis|White Walls|Glorious|Music Video|Marmalade|marmelade|Lil Yachty|Yachty|Yahcty|Lil' Yachty|Lil Boat|The Heist|Heist|Hiest|Unruly Mess|Dance Off|Kesha|tik tok|offset|skylar,781005,45393,501,2519,https://i.ytimg.com/vi/fUffrvUjwCY/default.jpg,21.09
L6QAx5mqFKU,I Ate Like Kourtney Kardashian For A Week,Candace Lowry,22,Candace Lowry|Candace Lowry Popsugar|Candace Lowry Buzzfeed|Adulting 101|how to adult|adulting is hard|life advice|life hacks|adulting tips|kourtney kardashian|kardashian diet|keeping up with the kardashians|kim kardashian|kylie henner|kourtney kardashian diet|diet hacks|gluten free recipes|dairy free|healthy recipes|gluten free|for the first time|celebrity diets|khloe kardashian|weight loss transformation,180210,5844,367,360,https://i.ytimg.com/vi/L6QAx5mqFKU/default.jpg,21.09
g_PtkN3aYFo,"Harrison Ford and Ryan Gosling on Acting, Blade Running, and Their Pecs | Blade Runner 2049 | WIRED",WIRED,1,blade runner|blade runner 2049|harrison ford|ryan gosling|movies|harrison ford interview|ryan gosling interview|ryan gosling 2017|ryan gosling blade runner|harrison ford blade runner|acting|actors|blade runner movie|new blade runner|wired|wired.com|tech|technology,150809,3109,97,389,https://i.ytimg.com/vi/g_PtkN3aYFo/default.jpg,21.09
9dobJDxPEzM,Billie Eilish - watch,BillieEilishVEVO,10,Billie|Eilish|watch|Darkroom/Interscope|Records|Alternative|Billie Eilish|Don’t Smile At Me,151442,17823,171,2551,https://i.ytimg.com/vi/9dobJDxPEzM/default.jpg,21.09
wBjAmThxDpA,REVOLT - Official Trailer,Vertical Entertainment LA,1,Lee Pace|Bérénice Marlohe|Jason Flemyng|movie|film|trailer|indie,10958,12,0,1,https://i.ytimg.com/vi/wBjAmThxDpA/default.jpg,21.09
