QBGaO89cBMI,Radiohead - Lift,Radiohead,10,radiohead|lift|ok computer|oknotok,752844,42290,359,3250,https://i.ytimg.com/vi/QBGaO89cBMI/default.jpg,13.09
rHfyvSgvgoo,Game Revealed: Season 7 Episode 3: A Goodbye Kiss,GameofThrones,1,Game of Thrones|Iron Throne|GOT|White Walker|Khalessi|Winter is Coming|Winter Is Here|Stark|Lannister|Targaryen|Emilia Clarke|Daenerys Targaryen|Sophie Turner|Sansa Stark|Kit Harrington|Jon Snow|Maisie Williams|Arya Stark|Lena Headey|Cersei Lannister|Peter Dinklage|Tyrion Lannister|Nikolaj Coster Waldau|Jaime Lannister|Liam Cunningham|Gwendoline Christie|Alfie Allen|Carice Van Houten|John Bradley-West|Isaac Hempstead Wright|Dragonstone,196016,5080,56,434,https://i.ytimg.com/vi/rHfyvSgvgoo/default.jpg,13.09
u6iVspBWzZU,what is derealisation / depersonalisation?,doddlevloggle,24,depersonalisation|derealisation|dissociation|somatic experience|schema|therapy|dodie|doddleoddle|doddlevloggle|kati|morton|kati morton,157437,19869,78,2027,https://i.ytimg.com/vi/u6iVspBWzZU/default.jpg,13.09
3hq2c9vdfls,"Cal Football 2017: HC Justin Wilcox September 11, 2017",Cal Bears,17,cal|berkeley|golden bears|bears|california golden bears,1002,8,0,3,https://i.ytimg.com/vi/3hq2c9vdfls/default.jpg,13.09
TdH_NL35Nbw,Riverdale | Motive Trailer | The CW,The CW Television Network,24,The CW|The CW Network|television|shows|TV|episodes|network|drama|Magic|Thriller|Heaven|Hell|Series|Show|Trailer|Episode|2015|CW|Television|Riverdale|Archie Comics|Archie|Jason Blossom|Archie Andrews|Jughead Jones|Betty Cooper|Veronica Lodge|Cheryl Blossom|haunting|Lurid|New York Times|Addictive|Intense|Riverdale premiere|Season Premiere,86119,1835,18,230,https://i.ytimg.com/vi/TdH_NL35Nbw/default.jpg,14.09
QBGaO89cBMI,Radiohead - Lift,Radiohead,10,radiohead|lift|ok computer|oknotok,1091878,49500,538,3886,https://i.ytimg.com/vi/QBGaO89cBMI/default.jpg,14.09
giIP0XdT7SA,"Here's Why the 2018 Lexus LC500 Costs $100,000",Doug DeMuro,2,lexus lc500|lc500|lexus lc|lexus lc 500|lc 500h|lexus coupe|lexus sports car|lexus supercar|v8 lexus|lexus lc500h|lc500h|doug demuro|demuro,971177,19477,1157,8125,https://i.ytimg.com/vi/giIP0XdT7SA/default.jpg,14.09
i2kJUYeb1Kw,6X EXTREME SPICY NOODLE CAR RIDE (I CRIED) | Ranz and Niana,Niana Guerrero,24,niana|guerrero|ranz kyle|ranz|kyle|ranz niana|ranz and niana|sibling|siblings|sibling goals|#siblinggoals|vlog|vlogs|prank|pranks|ranz niana vlogs|ranz niana vlog|ranz niana prank|extreme|spicy|noodle|challenge|spicy noodles|hot|nuclear|fire|cried|cry|funny|viral|spiciest|car|carpoo;|karaoke|car ride|car dance|dance|dance choreography|despacito|hit that despacito,564175,33359,489,4152,https://i.ytimg.com/vi/i2kJUYeb1Kw/default.jpg,14.09
rHfyvSgvgoo,Game Revealed: Season 7 Episode 3: A Goodbye Kiss,GameofThrones,1,Game of Thrones|Iron Throne|GOT|White Walker|Khalessi|Winter is Coming|Winter Is Here|Stark|Lannister|Targaryen|Emilia Clarke|Daenerys Targaryen|Sophie Turner|Sansa Stark|Kit Harrington|Jon Snow|Maisie Williams|Arya Stark|Lena Headey|Cersei Lannister|Peter Dinklage|Tyrion Lannister|Nikolaj Coster Waldau|Jaime Lannister|Liam Cunningham|Gwendoline Christie|Alfie Allen|Carice Van Houten|John Bradley-West|Isaac Hempstead Wright|Dragonstone,204553,5164,57,447,https://i.ytimg.com/vi/rHfyvSgvgoo/default.jpg,14.09
u6iVspBWzZU,what is derealisation / depersonalisation?,doddlevloggle,24,depersonalisation|derealisation|dissociation|somatic experience|schema|therapy|dodie|doddleoddle|doddlevloggle|kati|morton|kati morton,168561,20645,81,2100,https://i.ytimg.com/vi/u6iVspBWzZU/default.jpg,14.09
